resource_id,resource_type,key,item_qualifier,source,source_language,format_tokens,formatted,markup,en_markup,screen_hint,source_kind,en,en_status,reviewer,notes
0x7f13018f,string,error_playlist_detail_delete_media_cache_need_login,,キャッシュ削除に失敗しました。\nログイン状態をご確認の上お試しください。,ja,,,,,error,resource,Failed to delete the cache.\nPlease check that you are logged in and try again.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130190,string,error_playlist_detail_edit_add_media_cache_need_login,,キャッシュ設定に失敗しました。ログイン状態をご確認の上お試しください。,ja,,,,,error,resource,Failed to configure the cache. Please check that you are logged in and try again.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130191,string,error_playlist_detail_edit_delete_locallist_general,,削除に失敗しました。,ja,,,,,error,resource,Failed to delete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130192,string,error_playlist_detail_edit_delete_media_cache_need_login,,キャッシュ削除に失敗しました。\nログイン状態をご確認の上お試しください。,ja,,,,,error,resource,Failed to delete the cache.\nPlease check that you are logged in and try again.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130193,string,error_playlist_detail_edit_delete_mylist_forbidden,,削除に失敗しました。,ja,,,,,error,resource,Failed to delete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130194,string,error_playlist_detail_edit_delete_mylist_general,,削除に失敗しました。,ja,,,,,error,resource,Failed to delete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130195,string,error_playlist_detail_edit_delete_mylist_internal_server_error,,サーバーとの通信に失敗しました。時間を置いて再度お試しください。,ja,,,,,error,resource,Failed to communicate with the server. Please try again later.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130196,string,error_playlist_detail_edit_delete_mylist_invalid_parameter,,削除に失敗しました。,ja,,,,,error,resource,Failed to delete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130197,string,error_playlist_detail_edit_delete_mylist_maintenance,,ただいまメンテナンス中です。終了までお待ちください。,ja,,,,,error,resource,The service is currently undergoing maintenance. Please wait until it is complete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130198,string,error_playlist_detail_edit_delete_mylist_not_found,,削除に失敗しました。指定されたマイリストが見つかりません。,ja,,,,,error,resource,Failed to delete. The specified My List could not be found.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130199,string,error_playlist_detail_edit_delete_mylist_unauthorized,,削除に失敗しました。,ja,,,,,error,resource,Failed to delete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13019a,string,error_playlist_detail_edit_delete_mylist_unknown,,削除に失敗しました。,ja,,,,,error,resource,Failed to delete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13019b,string,error_playlist_detail_edit_delete_playlist_general,,削除に失敗しました。,ja,,,,,error,resource,Failed to delete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13019c,string,error_playlist_detail_edit_fetch_playlist_general,,リストの取得に失敗しました。,ja,,,,,error,resource,Failed to retrieve the list.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13019d,string,error_playlist_detail_edit_fetch_playlist_items_general,,動画の取得に失敗しました。,ja,,,,,error,resource,Failed to retrieve the videos.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13019e,string,error_playlist_detail_edit_sync_playlist_general,,同期に失敗しました。\nオフライン状態である場合は一度オンラインにしてお試しください。,ja,,,,,error,resource,"Failed to sync.\nIf you are offline, please go online and try again.",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13019f,string,error_playlist_detail_edit_update_default_sort_general,,更新に失敗しました。,ja,,,,,error,resource,Failed to update.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301a0,string,error_playlist_detail_edit_update_locallist_general,,リストの更新に失敗しました。,ja,,,,,error,resource,Failed to update the list.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301a1,string,error_playlist_detail_edit_update_mylist_create_limit_exceeded_premium,,登録数が上限に達しています。,ja,,,,,error,resource,You have reached the maximum number of items.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301a2,string,error_playlist_detail_edit_update_mylist_forbidden,,リストの更新に失敗しました。,ja,,,,,error,resource,Failed to update the list.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301a3,string,error_playlist_detail_edit_update_mylist_general,,リストの更新に失敗しました。,ja,,,,,error,resource,Failed to update the list.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301a4,string,error_playlist_detail_edit_update_mylist_internal_server_error,,サーバーとの通信に失敗しました。時間を置いて再度お試しください。,ja,,,,,error,resource,Failed to communicate with the server. Please try again later.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301a5,string,error_playlist_detail_edit_update_mylist_invalid_parameter,,リストの更新に失敗しました。,ja,,,,,error,resource,Failed to update the list.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301a6,string,error_playlist_detail_edit_update_mylist_maintenance,,ただいまメンテナンス中です。終了までお待ちください。,ja,,,,,error,resource,The service is currently undergoing maintenance. Please wait until it is complete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301a7,string,error_playlist_detail_edit_update_mylist_not_found,,リストの更新に失敗しました。,ja,,,,,error,resource,Failed to update the list.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301a8,string,error_playlist_detail_edit_update_mylist_unauthorized,,リストの更新に失敗しました。,ja,,,,,error,resource,Failed to update the list.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301a9,string,error_playlist_detail_edit_update_mylist_unknown,,リストの更新に失敗しました。,ja,,,,,error,resource,Failed to update the list.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301aa,string,error_playlist_detail_edit_update_playlist_custom_order_general,,更新に失敗しました。,ja,,,,,error,resource,Failed to update.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301ab,string,error_playlist_detail_fetch_playlist_general,,プレイリスト情報の取得に失敗しました。,ja,,,,,error,resource,Failed to retrieve the playlist information.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301ac,string,error_playlist_detail_fetch_playlist_items_general,,動画の取得に失敗しました。,ja,,,,,error,resource,Failed to retrieve the videos.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301ad,string,error_playlist_detail_synchronize_item_connectionFailed,,プレイリストの同期に失敗しました。\nオフライン状態である場合は一度オンラインにしてお試しください。,ja,,,,,error,resource,"Failed to sync the playlist.\nIf you are offline, please go online and try again.",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301ae,string,error_playlist_detail_synchronize_item_general,,プレイリストの同期に失敗しました。,ja,,,,,error,resource,Failed to sync the playlist.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301af,string,error_playlist_detail_synchronize_item_maintenance,,ただいまメンテナンス中です。\n終了までお待ちください。,ja,,,,,error,resource,Maintenance is currently in progress.\nPlease wait until it is complete.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1301b0,string,error_playlist_detail_synchronize_item_needLogin,,プレイリストの同期に失敗しました。\nログイン後再度お試しください。,ja,,,,,error,resource,Failed to sync the playlist.\nPlease log in and try again.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
